listing_id,city,location_name,latitude,longitude,property_type,price_ksh,bedrooms,bathrooms,area_size_sqm,availability_status,available_from,amenities,date_listed,image_url
HM01809,Nairobi,Eastleigh,-1.211876,36.761628,Maisonette,84625,2,2,95,Available_from,2025-10-29,"WiFi, Security",2025-07-20,https://example.com/images/HM01809.jpg
HM01810,Kisumu,Kong'onyo,-0.062783,34.749586,Apartment,26289,3,2,116,Vacant,2025-09-12,"Electricity, CCTV",2025-08-29,https://example.com/images/HM01810.jpg
HM01811,Mombasa,Kongowea,-4.081575,39.689806,Townhouse,60000,3,2,135,Vacant,2025-09-12,"Electricity, Gym, Water",2025-09-09,https://example.com/images/HM01811.jpg
HM01812,Nairobi,Parklands,-1.236154,36.775853,Apartment,79022,3,2,100,Occupied,2026-02-02,"Balcony, Electricity",2025-06-28,https://example.com/images/HM01812.jpg
HM01813,Mombasa,Likoni,-4.077344,39.734918,Studio,34192,1,1,45,Vacant,2025-09-12,"Water, Parking, Pool",2025-09-05,https://example.com/images/HM01813.jpg
HM01814,Mombasa,Mtwapa,-4.00737,39.653915,Bedsitter,48208,0,1,35,Vacant,2025-09-12,"Balcony, Gym, CCTV",2025-03-21,https://example.com/images/HM01814.jpg
HM01815,Eldoret,Kiplombe,0.509966,35.357504,Studio,26692,1,1,76,Occupied,2025-11-02,"Balcony, Parking, Security",2025-08-26,https://example.com/images/HM01815.jpg
HM01816,Kisumu,Obunga,-0.057438,34.802346,Studio,14647,1,1,80,Available_from,2025-10-11,"CCTV, Parking, Furnished, Balcony",2025-05-03,https://example.com/images/HM01816.jpg
HM01817,Nairobi,Parklands,-1.275649,36.877418,Studio,120000,1,1,68,Vacant,2025-09-12,"Furnished, CCTV",2025-06-08,https://example.com/images/HM01817.jpg
HM01818,Nairobi,Westlands,-1.262977,36.863804,Studio,102132,1,1,48,Vacant,2025-09-12,"Electricity, Pool",2025-07-24,https://example.com/images/HM01818.jpg
HM01819,Mombasa,Shanzu,-4.024457,39.643929,Bedsitter,41178,0,1,19,Vacant,2025-09-12,"Electricity, Furnished, Security, CCTV",2025-06-22,https://example.com/images/HM01819.jpg
HM01820,Eldoret,Riat,0.499102,35.273493,Bedsitter,11537,0,1,21,Vacant,2025-09-12,"Gym, WiFi, CCTV",2025-06-05,https://example.com/images/HM01820.jpg
HM01821,Nairobi,Kilimani,-1.29635,36.836159,Apartment,64994,1,1,65,Vacant,2025-09-12,"Furnished, Gym, Pool, WiFi, Water",2025-03-25,https://example.com/images/HM01821.jpg
HM01822,Nairobi,Parklands,-1.315536,36.881058,Townhouse,120000,1,1,78,Vacant,2025-09-12,"Gym, Furnished, Balcony",2025-04-08,https://example.com/images/HM01822.jpg
HM01823,Nairobi,Dagoretti,-1.208659,36.80213,Studio,120000,1,1,52,Vacant,2025-09-12,"Gym, Balcony, CCTV, Water, WiFi, Security",2025-05-06,https://example.com/images/HM01823.jpg
HM01824,Kisumu,Kondele,-0.102756,34.773354,Apartment,45000,3,2,96,Available_from,2025-10-19,"Security, Electricity, WiFi",2025-06-15,https://example.com/images/HM01824.jpg
HM01825,Mombasa,Nyali,-4.037074,39.686418,Bungalow,50907,3,2,90,Vacant,2025-09-12,"Electricity, Pool, Water",2025-05-27,https://example.com/images/HM01825.jpg
HM01826,Nairobi,Ngong Road,-1.240865,36.746025,Townhouse,93421,2,2,64,Vacant,2025-09-12,"WiFi, Balcony, Pool, CCTV, Electricity, Gym",2025-05-08,https://example.com/images/HM01826.jpg
HM01827,Nairobi,Lavington,-1.319225,36.864078,Bedsitter,36473,0,1,32,Vacant,2025-09-12,"Balcony, Pool, Electricity, Water, CCTV",2025-04-02,https://example.com/images/HM01827.jpg
HM01828,Mombasa,Shanzu,-4.023521,39.646735,Bedsitter,14540,0,1,34,Vacant,2025-09-12,"Balcony, Furnished, Electricity, Parking",2025-08-02,https://example.com/images/HM01828.jpg
HM01829,Nairobi,Lavington,-1.207035,36.731301,Studio,120000,1,1,53,Occupied,2025-10-14,"Electricity, Pool, Water, CCTV, Balcony",2025-07-14,https://example.com/images/HM01829.jpg
HM01830,Nairobi,Westlands,-1.305496,36.859192,Bedsitter,29721,0,1,22,Vacant,2025-09-12,"Pool, Balcony, Electricity, Parking, WiFi",2025-03-31,https://example.com/images/HM01830.jpg
HM01831,Nairobi,Westlands,-1.302429,36.738168,Maisonette,61962,3,2,87,Vacant,2025-09-12,"Gym, Electricity, Parking, Water",2025-08-31,https://example.com/images/HM01831.jpg
HM01832,Nairobi,Riverside,-1.201745,36.745969,Studio,116272,1,1,72,Available_from,2025-10-28,"CCTV, Gym, Furnished, Electricity, Water, WiFi",2025-07-05,https://example.com/images/HM01832.jpg
HM01833,Nairobi,Ngong Road,-1.271684,36.807394,Bedsitter,19272,0,1,30,Vacant,2025-09-12,"Electricity, WiFi, Pool",2025-03-20,https://example.com/images/HM01833.jpg
HM01834,Nairobi,Eastleigh,-1.301719,36.889149,Bedsitter,114222,0,1,30,Vacant,2025-09-12,"Electricity, Gym, CCTV, Security",2025-05-01,https://example.com/images/HM01834.jpg
HM01835,Nairobi,Westlands,-1.250465,36.859241,Maisonette,120000,4,3,148,Vacant,2025-09-12,"Gym, Electricity, Balcony, Parking",2025-04-14,https://example.com/images/HM01835.jpg
HM01836,Nairobi,Parklands,-1.306285,36.884338,Bedsitter,18899,0,1,21,Vacant,2025-09-12,"Water, Balcony, Parking, Gym, WiFi",2025-03-24,https://example.com/images/HM01836.jpg
HM01837,Nairobi,Eastleigh,-1.252737,36.852021,Townhouse,81340,2,2,81,Vacant,2025-09-12,"Electricity, CCTV, Security, Water, WiFi, Gym",2025-05-07,https://example.com/images/HM01837.jpg
HM01838,Nairobi,Westlands,-1.247985,36.748325,Studio,64947,1,1,81,Vacant,2025-09-12,"Balcony, Electricity, CCTV, Security",2025-06-23,https://example.com/images/HM01838.jpg
HM01839,Nakuru,Rhoda,-0.248769,36.051606,Maisonette,40000,1,1,76,Vacant,2025-09-12,"Balcony, Security, Water, CCTV, WiFi",2025-04-21,https://example.com/images/HM01839.jpg
HM01840,Nairobi,Dagoretti,-1.280031,36.875913,Studio,120000,1,1,76,Vacant,2025-09-12,"Parking, CCTV, Pool, Security",2025-09-04,https://example.com/images/HM01840.jpg
HM01841,Kisumu,Milimani,-0.090851,34.786485,Apartment,45000,2,2,110,Vacant,2025-09-12,"CCTV, Parking",2025-08-06,https://example.com/images/HM01841.jpg
HM01842,Kisumu,Kibuye,-0.121238,34.750027,Apartment,40676,2,2,106,Vacant,2025-09-12,"Electricity, Security, Balcony",2025-08-30,https://example.com/images/HM01842.jpg
HM01843,Eldoret,Langas,0.561793,35.333889,Maisonette,12030,3,2,78,Vacant,2025-09-12,"CCTV, Parking",2025-07-28,https://example.com/images/HM01843.jpg
HM01844,Nakuru,Mwariki,-0.30652,36.088713,Studio,12195,1,1,45,Occupied,2025-12-30,"Parking, Water, Electricity, Pool, Security, Balcony",2025-04-01,https://example.com/images/HM01844.jpg
HM01845,Nairobi,Parklands,-1.22928,36.836249,Apartment,49605,2,2,76,Occupied,2026-02-02,"Balcony, Furnished, Electricity, CCTV, Gym",2025-06-24,https://example.com/images/HM01845.jpg
HM01846,Nairobi,Kilimani,-1.258579,36.867832,Maisonette,120000,4,3,144,Vacant,2025-09-12,"CCTV, WiFi, Gym, Security",2025-05-20,https://example.com/images/HM01846.jpg
HM01847,Kisumu,Milimani,-0.061537,34.803795,Maisonette,43796,1,1,50,Vacant,2025-09-12,"Pool, Electricity, CCTV, Parking",2025-08-19,https://example.com/images/HM01847.jpg
HM01848,Nairobi,Lavington,-1.247441,36.835185,Bedsitter,117766,0,1,21,Vacant,2025-09-12,"WiFi, Water",2025-09-02,https://example.com/images/HM01848.jpg
HM01849,Nairobi,Lavington,-1.263076,36.799393,Bedsitter,83002,0,1,21,Vacant,2025-09-12,"Balcony, Gym, Furnished, WiFi, Electricity",2025-07-16,https://example.com/images/HM01849.jpg
HM01850,Nairobi,Kileleshwa,-1.241016,36.822258,Maisonette,50412,2,2,94,Vacant,2025-09-12,"Parking, Furnished, Balcony, Gym",2025-08-26,https://example.com/images/HM01850.jpg
HM01851,Nairobi,Ngong Road,-1.299372,36.757016,Bungalow,78032,2,2,104,Vacant,2025-09-12,"Electricity, Gym, Balcony, Parking, CCTV, Water",2025-04-28,https://example.com/images/HM01851.jpg
HM01852,Nairobi,Parklands,-1.238883,36.851401,Studio,17080,1,1,63,Vacant,2025-09-12,"Security, Pool, Furnished",2025-04-19,https://example.com/images/HM01852.jpg
HM01853,Nairobi,Parklands,-1.262805,36.809025,Bungalow,99233,2,2,91,Vacant,2025-09-12,"Pool, Electricity",2025-08-05,https://example.com/images/HM01853.jpg
HM01854,Nairobi,Dagoretti,-1.317044,36.734985,Apartment,120000,4,3,127,Vacant,2025-09-12,"Furnished, Balcony, Security, Electricity, WiFi",2025-08-12,https://example.com/images/HM01854.jpg
HM01855,Nairobi,Westlands,-1.205592,36.753643,Bedsitter,106077,0,1,29,Occupied,2026-02-25,"Gym, Furnished, Pool, Balcony, Water, WiFi",2025-07-03,https://example.com/images/HM01855.jpg
HM01856,Nairobi,Eastleigh,-1.227136,36.730742,Studio,38852,1,1,62,Vacant,2025-09-12,"Pool, Gym, CCTV",2025-06-13,https://example.com/images/HM01856.jpg
HM01857,Mombasa,Nyali,-4.033619,39.710682,Maisonette,11320,2,2,66,Occupied,2025-11-19,"Parking, Furnished, Balcony, Gym",2025-08-23,https://example.com/images/HM01857.jpg
HM01858,Nairobi,South C,-1.29949,36.85822,Apartment,104536,2,2,82,Vacant,2025-09-12,"Water, Electricity, Pool",2025-06-28,https://example.com/images/HM01858.jpg
HM01859,Mombasa,Shanzu,-4.079284,39.701687,Bungalow,11532,1,1,76,Vacant,2025-09-12,"Water, WiFi",2025-04-29,https://example.com/images/HM01859.jpg
HM01860,Eldoret,Langas,0.506667,35.327192,Studio,21630,1,1,60,Vacant,2025-09-12,"Parking, Security, Gym, Balcony",2025-09-08,https://example.com/images/HM01860.jpg
HM01861,Nairobi,South C,-1.283391,36.890826,Studio,60729,1,1,71,Vacant,2025-09-12,"WiFi, Parking, Balcony, CCTV, Electricity",2025-05-08,https://example.com/images/HM01861.jpg
HM01862,Nairobi,South C,-1.289622,36.793355,Bedsitter,49682,0,1,20,Vacant,2025-09-12,"Pool, CCTV, Balcony, Water, WiFi",2025-05-05,https://example.com/images/HM01862.jpg
HM01863,Kisumu,Kibuye,-0.094399,34.795058,Studio,40156,1,1,59,Vacant,2025-09-12,"Pool, Balcony, Water, CCTV",2025-06-30,https://example.com/images/HM01863.jpg
HM01864,Nakuru,Rhoda,-0.286582,36.077415,Bedsitter,24080,0,1,25,Vacant,2025-09-12,"Gym, Security, CCTV, Parking, WiFi",2025-08-18,https://example.com/images/HM01864.jpg
HM01865,Nairobi,Kileleshwa,-1.227223,36.840576,Studio,83741,1,1,61,Vacant,2025-09-12,"CCTV, Security, Parking, Water, Gym",2025-06-02,https://example.com/images/HM01865.jpg
HM01866,Nairobi,Kilimani,-1.276659,36.852524,Studio,37809,1,1,62,Vacant,2025-09-12,"Parking, CCTV, Gym",2025-05-05,https://example.com/images/HM01866.jpg
HM01867,Nairobi,Parklands,-1.228982,36.826415,Townhouse,49227,2,2,107,Vacant,2025-09-12,"CCTV, Security, WiFi",2025-08-25,https://example.com/images/HM01867.jpg
HM01868,Nakuru,Kapkures,-0.263305,36.117865,Apartment,40000,2,2,64,Vacant,2025-09-12,"Pool, Security, Furnished, Water",2025-03-25,https://example.com/images/HM01868.jpg
HM01869,Kisumu,Milimani,-0.113009,34.764045,Townhouse,32646,1,1,64,Vacant,2025-09-12,"Furnished, Water, Gym",2025-08-15,https://example.com/images/HM01869.jpg
HM01870,Nairobi,Lavington,-1.221076,36.857601,Studio,119158,1,1,66,Vacant,2025-09-12,"Furnished, Water",2025-05-16,https://example.com/images/HM01870.jpg
HM01871,Kisumu,Obunga,-0.137373,34.809563,Maisonette,18787,2,2,89,Occupied,2025-11-19,"Balcony, CCTV, Water, Pool, Security, Gym",2025-04-13,https://example.com/images/HM01871.jpg
HM01872,Kisumu,Obunga,-0.107287,34.755641,Maisonette,41857,2,2,82,Vacant,2025-09-12,"WiFi, Balcony",2025-03-26,https://example.com/images/HM01872.jpg
HM01873,Nakuru,Milimani,-0.27154,36.072693,Apartment,40000,2,2,79,Vacant,2025-09-12,"Security, Electricity, Gym, CCTV",2025-03-24,https://example.com/images/HM01873.jpg
HM01874,Eldoret,Langas,0.506285,35.270512,Apartment,14939,2,2,88,Vacant,2025-09-12,"Water, Furnished",2025-09-02,https://example.com/images/HM01874.jpg
HM01875,Nairobi,Riverside,-1.275054,36.80194,Townhouse,120000,3,2,123,Vacant,2025-09-12,"Water, Balcony",2025-03-23,https://example.com/images/HM01875.jpg
HM01876,Mombasa,Mtwapa,-4.079332,39.747328,Townhouse,20657,2,2,97,Vacant,2025-09-12,"Balcony, Electricity",2025-04-06,https://example.com/images/HM01876.jpg
HM01877,Mombasa,Kizingo,-4.068355,39.726911,Maisonette,59924,4,3,99,Vacant,2025-09-12,"Parking, WiFi, Security, CCTV, Gym",2025-06-08,https://example.com/images/HM01877.jpg
HM01878,Kisumu,Obunga,-0.091413,34.804238,Maisonette,45000,4,3,143,Vacant,2025-09-12,"Water, Electricity",2025-05-26,https://example.com/images/HM01878.jpg
HM01879,Nakuru,Mwariki,-0.238024,36.087141,Apartment,23252,2,2,65,Vacant,2025-09-12,"Parking, Water, Security",2025-08-18,https://example.com/images/HM01879.jpg
HM01880,Nakuru,Kivumbini,-0.300222,36.053234,Townhouse,14504,1,1,60,Vacant,2025-09-12,"Water, Gym, Security, Balcony",2025-06-18,https://example.com/images/HM01880.jpg
HM01881,Nairobi,Riverside,-1.297823,36.833638,Apartment,64042,3,2,76,Occupied,2025-12-17,"Furnished, Pool, Electricity",2025-08-28,https://example.com/images/HM01881.jpg
HM01882,Nairobi,Ngong Road,-1.214048,36.793327,Apartment,120000,3,2,129,Vacant,2025-09-12,"Gym, CCTV, Furnished, Security, Balcony, Parking",2025-06-06,https://example.com/images/HM01882.jpg
HM01883,Nairobi,Kileleshwa,-1.238002,36.749498,Townhouse,120000,4,3,139,Available_from,2025-10-06,"Gym, Electricity",2025-04-26,https://example.com/images/HM01883.jpg
HM01884,Mombasa,Shanzu,-4.051538,39.715384,Apartment,60000,3,2,106,Vacant,2025-09-12,"Water, CCTV, Furnished, WiFi, Balcony, Gym",2025-06-25,https://example.com/images/HM01884.jpg
HM01885,Mombasa,Nyali,-4.019184,39.688692,Townhouse,60000,2,2,67,Occupied,2026-01-11,"CCTV, Pool, Gym",2025-07-18,https://example.com/images/HM01885.jpg
HM01886,Nairobi,South C,-1.278449,36.831126,Studio,117018,1,1,50,Vacant,2025-09-12,"Parking, WiFi, Pool",2025-06-05,https://example.com/images/HM01886.jpg
HM01887,Nairobi,Kileleshwa,-1.319295,36.861939,Bungalow,97549,3,2,110,Vacant,2025-09-12,"Parking, Electricity, WiFi, Security, Water, CCTV",2025-04-28,https://example.com/images/HM01887.jpg
HM01888,Mombasa,Mtwapa,-4.054021,39.723736,Apartment,60000,2,2,77,Vacant,2025-09-12,"WiFi, Balcony, Gym",2025-09-05,https://example.com/images/HM01888.jpg
HM01889,Nairobi,Westlands,-1.255624,36.853012,Maisonette,100630,3,2,81,Vacant,2025-09-12,"Pool, Water, Gym",2025-04-29,https://example.com/images/HM01889.jpg
HM01890,Nairobi,Eastleigh,-1.307985,36.771576,Bungalow,81913,1,1,55,Vacant,2025-09-12,"Electricity, Pool",2025-08-31,https://example.com/images/HM01890.jpg
HM01891,Mombasa,Mvita,-4.018352,39.659119,Studio,52691,1,1,49,Occupied,2026-01-19,"Furnished, Balcony, Electricity, Gym, Parking, CCTV",2025-07-31,https://example.com/images/HM01891.jpg
HM01892,Mombasa,Likoni,-4.02878,39.711336,Townhouse,26305,2,2,84,Vacant,2025-09-12,"Pool, WiFi, Gym, Electricity, Balcony",2025-05-02,https://example.com/images/HM01892.jpg
HM01893,Nairobi,Kilimani,-1.277569,36.743735,Townhouse,120000,3,2,105,Available_from,2025-10-14,"Balcony, Electricity",2025-05-23,https://example.com/images/HM01893.jpg
HM01894,Mombasa,Shanzu,-4.018515,39.72739,Townhouse,50091,2,2,66,Vacant,2025-09-12,"Parking, Pool, Security, CCTV, Balcony",2025-08-12,https://example.com/images/HM01894.jpg
HM01895,Kisumu,Obunga,-0.116165,34.784981,Bedsitter,17603,0,1,29,Vacant,2025-09-12,"Water, Balcony, Security, CCTV, Electricity",2025-04-14,https://example.com/images/HM01895.jpg
HM01896,Mombasa,Kizingo,-4.051499,39.648607,Bungalow,55209,2,2,67,Vacant,2025-09-12,"Pool, Balcony, Water, CCTV, Electricity, Furnished",2025-08-12,https://example.com/images/HM01896.jpg
HM01897,Nairobi,Westlands,-1.303863,36.798293,Bungalow,93939,4,3,118,Available_from,2025-10-08,"Gym, Electricity, CCTV, Parking",2025-05-05,https://example.com/images/HM01897.jpg
HM01898,Mombasa,Shanzu,-4.042772,39.722218,Apartment,17304,1,1,63,Vacant,2025-09-12,"WiFi, CCTV",2025-06-24,https://example.com/images/HM01898.jpg
HM01899,Nakuru,Rhoda,-0.280576,36.064336,Maisonette,40000,1,1,52,Vacant,2025-09-12,"Balcony, Furnished, WiFi, Pool, Security",2025-09-03,https://example.com/images/HM01899.jpg
HM01900,Nairobi,Kileleshwa,-1.284537,36.76855,Studio,64217,1,1,79,Occupied,2025-12-04,"WiFi, Gym, Parking, Balcony, Water",2025-06-23,https://example.com/images/HM01900.jpg
HM01901,Nairobi,Dagoretti,-1.202765,36.795875,Studio,120000,1,1,46,Vacant,2025-09-12,"Pool, Electricity, Parking, Gym, Water, WiFi",2025-05-11,https://example.com/images/HM01901.jpg
HM01902,Nairobi,Parklands,-1.209536,36.768732,Townhouse,120000,2,2,108,Vacant,2025-09-12,"Water, Furnished, CCTV",2025-07-17,https://example.com/images/HM01902.jpg
HM01903,Eldoret,Langas,0.52958,35.274536,Apartment,15484,1,1,69,Occupied,2025-11-18,"Furnished, CCTV, Gym, Pool, Balcony, WiFi",2025-04-25,https://example.com/images/HM01903.jpg
HM01904,Nairobi,Westlands,-1.257769,36.733472,Studio,30591,1,1,82,Occupied,2026-01-22,"Gym, Security",2025-09-05,https://example.com/images/HM01904.jpg
HM01905,Nairobi,Parklands,-1.232508,36.872207,Studio,95084,1,1,81,Vacant,2025-09-12,"CCTV, Gym, Parking, Water",2025-04-26,https://example.com/images/HM01905.jpg
HM01906,Eldoret,Kapsoya,0.502775,35.263666,Bedsitter,21842,0,1,31,Occupied,2026-01-26,"Pool, Furnished, CCTV, Parking",2025-07-04,https://example.com/images/HM01906.jpg
HM01907,Nairobi,Lavington,-1.244179,36.846401,Townhouse,120000,2,2,66,Available_from,2025-09-27,"Water, Gym",2025-06-17,https://example.com/images/HM01907.jpg
HM01908,Nakuru,Kivumbini,-0.248202,36.102139,Bungalow,30249,1,1,83,Vacant,2025-09-12,"Pool, CCTV, Furnished, Parking, WiFi",2025-05-09,https://example.com/images/HM01908.jpg
HM01909,Mombasa,Likoni,-4.026053,39.71131,Studio,12222,1,1,78,Available_from,2025-09-25,"Furnished, Electricity",2025-08-27,https://example.com/images/HM01909.jpg
HM01910,Nakuru,Kivumbini,-0.322314,36.119378,Bedsitter,13221,0,1,23,Vacant,2025-09-12,"Electricity, Balcony, Furnished",2025-05-16,https://example.com/images/HM01910.jpg
HM01911,Nairobi,Parklands,-1.216682,36.786002,Studio,21359,1,1,47,Vacant,2025-09-12,"Parking, Electricity, Gym, Security, Furnished, WiFi",2025-06-15,https://example.com/images/HM01911.jpg
HM01912,Kisumu,Kibuye,-0.09357,34.763304,Maisonette,29868,2,2,75,Vacant,2025-09-12,"Pool, Furnished, Water, Electricity, Gym, CCTV",2025-08-17,https://example.com/images/HM01912.jpg
HM01913,Mombasa,Kongowea,-4.00803,39.725492,Bedsitter,13503,0,1,26,Vacant,2025-09-12,"Water, Security, Furnished, Pool, Balcony, CCTV",2025-07-20,https://example.com/images/HM01913.jpg
HM01914,Nakuru,Rhoda,-0.23954,36.057441,Townhouse,40000,4,3,141,Occupied,2025-11-12,"Balcony, Electricity, WiFi, Water, CCTV, Parking",2025-05-08,https://example.com/images/HM01914.jpg
HM01915,Kisumu,Obunga,-0.117348,34.756363,Bedsitter,22415,0,1,19,Vacant,2025-09-12,"Gym, Balcony",2025-07-27,https://example.com/images/HM01915.jpg
HM01916,Kisumu,Kibuye,-0.070235,34.783523,Townhouse,42741,2,2,79,Vacant,2025-09-12,"Pool, Gym, Water, Security, CCTV, Parking",2025-08-06,https://example.com/images/HM01916.jpg
HM01917,Eldoret,Kiplombe,0.562642,35.269343,Apartment,30964,2,2,72,Vacant,2025-09-12,"Balcony, CCTV",2025-07-24,https://example.com/images/HM01917.jpg
HM01918,Nairobi,Lavington,-1.294105,36.835689,Maisonette,95904,4,3,151,Vacant,2025-09-12,"Gym, Electricity",2025-09-12,https://example.com/images/HM01918.jpg
HM01919,Nairobi,Kilimani,-1.235238,36.760644,Maisonette,116011,3,2,122,Occupied,2025-12-20,"CCTV, Pool",2025-05-13,https://example.com/images/HM01919.jpg
HM01920,Nakuru,Milimani,-0.288821,36.113865,Maisonette,29845,3,2,94,Available_from,2025-09-21,"Furnished, WiFi, Pool, Water, CCTV, Balcony",2025-08-04,https://example.com/images/HM01920.jpg
HM01921,Nakuru,Kapkures,-0.31447,36.118967,Apartment,18387,1,1,68,Vacant,2025-09-12,"WiFi, Gym, Balcony, Water, Security, Parking",2025-04-15,https://example.com/images/HM01921.jpg
HM01922,Kisumu,Obunga,-0.101678,34.744559,Bedsitter,23411,0,1,26,Vacant,2025-09-12,"WiFi, Furnished, CCTV, Electricity, Water, Pool",2025-08-21,https://example.com/images/HM01922.jpg
HM01923,Mombasa,Likoni,-4.084154,39.661177,Apartment,60000,2,2,68,Vacant,2025-09-12,"Furnished, Parking, Water, Electricity",2025-04-04,https://example.com/images/HM01923.jpg
HM01924,Kisumu,Milimani,-0.137555,34.753974,Bungalow,22654,2,2,107,Vacant,2025-09-12,"Parking, Water, Electricity",2025-07-16,https://example.com/images/HM01924.jpg
HM01925,Nairobi,Ngong Road,-1.268066,36.842874,Bungalow,120000,2,2,96,Vacant,2025-09-12,"Pool, Balcony, Furnished",2025-08-08,https://example.com/images/HM01925.jpg
HM01926,Nairobi,Westlands,-1.244986,36.8221,Maisonette,21160,2,2,99,Occupied,2025-12-29,"WiFi, Water, CCTV",2025-03-16,https://example.com/images/HM01926.jpg
HM01927,Nairobi,Kileleshwa,-1.258514,36.76193,Bungalow,112908,1,1,78,Vacant,2025-09-12,"Electricity, WiFi, CCTV",2025-07-14,https://example.com/images/HM01927.jpg
HM01928,Nairobi,Dagoretti,-1.27425,36.88343,Bedsitter,91823,0,1,34,Vacant,2025-09-12,"WiFi, Water, CCTV, Furnished",2025-08-06,https://example.com/images/HM01928.jpg
HM01929,Nairobi,Parklands,-1.206634,36.824262,Bedsitter,17186,0,1,26,Vacant,2025-09-12,"CCTV, Security",2025-04-26,https://example.com/images/HM01929.jpg
HM01930,Eldoret,Kiplombe,0.566032,35.352954,Studio,35000,1,1,83,Vacant,2025-09-12,"Parking, Electricity, Balcony, Gym, WiFi",2025-07-02,https://example.com/images/HM01930.jpg
HM01931,Nairobi,Lavington,-1.281274,36.746341,Bungalow,24958,2,2,89,Vacant,2025-09-12,"Pool, Electricity, Parking, Gym, WiFi, Security",2025-06-11,https://example.com/images/HM01931.jpg
